0,202.27
0.01,594.7
0.02,796.17
0.03,931.75
0.04,1027.2
0.05,1038.7
0.05751,1045.7
0.063649,1051.6
0.068986,1056.8
0.073774,1061.6
0.078156,1065.9
0.082221,1069.9
0.086029,1073.7
0.089623,1078.4
0.095014,1085.3
0.1031,1095.7
0.11523,1111.2
0.13342,1127.2
0.16071,1143
0.20165,1164
0.25165,1184.8
0.30165,1202
0.35165,1206.3
0.40165,1208.7
0.45165,1211.1
0.50165,1213.5
0.55165,1215.9
0.60165,1218.3
0.65165,1220.7
0.70165,1223.2
0.75165,1225.6
0.80165,1228
0.85165,1230.4
0.90165,1232.8
0.95165,1235.2
1.0016,1237.6
1.0516,1240
1.1016,1242.5
1.1516,1244.9
1.2016,1246.8
1.2516,1246.2
1.3016,1245.2
1.3516,1244.2
1.4016,1243.2
1.4516,1242.2
1.5016,1241.2
1.5516,1240.2
1.6016,1239.2
1.6516,1235.2
1.7016,1224.7
1.7516,1163.6
1.8016,1055.3
1.8516,927.67
1.9016,800.01
1.9516,672.36
2.0016,544.7
2.0516,417.05
2.1016,289.39
2.1516,161.74
2.2016,37.55
2.2516,0
2.3016,0
2.3516,0
2.4016,0
2.4516,0
2.5016,0
2.5516,0
2.6016,0
2.6516,0
2.7016,0
2.7516,0
2.8016,0
2.8516,0
2.9016,0
2.9516,0
3.0016,0
3.0516,0
3.1016,0
3.1516,0
3.2016,0
3.2516,0
3.3016,0
3.3516,0
3.4016,0
3.4516,0
3.5016,0
3.5516,0
3.6016,0
3.6516,0
3.7016,0
3.7516,0
3.8016,0
3.8516,0
3.9016,0
3.9516,0
4.0016,0
4.0516,0
4.1016,0
4.1516,0
4.2016,0
4.2516,0
4.3016,0
4.3516,0
4.4016,0
4.4516,0
4.5016,0
4.5516,0
4.6016,0
4.6516,0
4.7016,0
4.7516,0
4.8016,0
4.8516,0
4.9016,0
4.9516,0
5.0016,0
5.0516,0
5.1016,0
5.1516,0
5.2016,0
5.2516,0
5.3016,0
5.3516,0
5.4016,0
5.4516,0
5.5016,0
5.5516,0
5.6016,0
5.6516,0
5.7016,0
5.7516,0
5.8016,0
5.8516,0
5.9016,0
5.9516,0
6.0016,0
6.0516,0
6.1016,0
6.1516,0
6.2016,0
6.2516,0
6.3016,0
6.3516,0
6.4016,0
6.4516,0
6.5016,0
6.5516,0
6.6016,0
6.6516,0
6.7016,0
6.7516,0
6.8016,0
6.8516,0
6.9016,0
6.9516,0
7.0016,0
7.0516,0
7.1016,0
7.1516,0
7.2016,0
7.2516,0
7.3016,0
7.3516,0
7.4016,0
7.4516,0
7.5016,0
7.5516,0
7.6016,0
7.6516,0
7.7016,0
7.7516,0
7.8016,0
7.8516,0
7.9016,0
7.9516,0
8.0016,0
8.0516,0
8.1016,0
8.1516,0
8.2016,0
8.2516,0
8.3016,0
8.3516,0
8.4016,0
8.4516,0
8.5016,0
8.5516,0
8.6016,0
8.6516,0
8.7016,0
8.7516,0
8.8016,0
8.8516,0
8.9016,0
8.9516,0
9.0016,0
9.0516,0
9.1016,0
9.1516,0
9.2016,0
9.2516,0
9.3016,0
9.3516,0
9.4016,0
9.4516,0
9.5016,0
9.5516,0
9.6016,0
9.6516,0
9.7016,0
9.7516,0
9.8016,0
9.8516,0
9.9016,0
9.9516,0
10.002,0
10.052,0
10.102,0
10.152,0
10.202,0
10.252,0
10.302,0
10.352,0
10.402,0
10.452,0
10.502,0
10.552,0
10.602,0
10.652,0
10.702,0
10.752,0
10.802,0
10.852,0
10.902,0
10.952,0
11.002,0
11.052,0
11.102,0
11.152,0
11.202,0
11.252,0
11.302,0
11.352,0
11.402,0
11.452,0
11.502,0
11.552,0
11.602,0
11.652,0
11.702,0
11.752,0
11.802,0
11.852,0
11.902,0
11.952,0
12.002,0
12.052,0
12.102,0
12.152,0
12.202,0
12.252,0
12.302,0
12.352,0
12.402,0
12.452,0
12.502,0
12.552,0
12.602,0
12.652,0
12.702,0
12.752,0
12.802,0
12.852,0
12.902,0
12.952,0
13.002,0
13.052,0
13.102,0
13.152,0
13.202,0
13.252,0
13.302,0
13.352,0
13.402,0
13.452,0
13.502,0
13.552,0
13.602,0
13.652,0
13.702,0
13.752,0
13.802,0
13.852,0
13.902,0
13.952,0
14.002,0
14.052,0
14.102,0
14.152,0
14.202,0
14.252,0
14.302,0
14.352,0
14.402,0
14.452,0
14.502,0
14.552,0
14.602,0
14.652,0
14.702,0
14.752,0
14.802,0
14.852,0
14.902,0
14.952,0
15.002,0
15.052,0
15.102,0
15.152,0
15.202,0
15.252,0
15.302,0
15.352,0
15.402,0
15.452,0
15.502,0
15.552,0
15.602,0
15.652,0
15.702,0
15.752,0
15.802,0
15.852,0
15.902,0
15.952,0
16.002,0
16.052,0
16.102,0
16.152,0
16.202,0
16.252,0
16.302,0
16.352,0
16.402,0
16.452,0
16.502,0
16.552,0
16.602,0
16.652,0
16.702,0
16.752,0
16.802,0
16.852,0
16.902,0
16.952,0
17.002,0
17.052,0
17.102,0
17.152,0
17.202,0
17.252,0
17.302,0
17.352,0
17.402,0
17.452,0
17.502,0
17.552,0
17.602,0
17.652,0
17.702,0
17.752,0
17.802,0
17.852,0
17.902,0
17.952,0
18.002,0
18.052,0
18.102,0
18.152,0
18.202,0
18.252,0
18.302,0
18.352,0
18.402,0
18.452,0
18.502,0
18.552,0
18.602,0
18.652,0
18.702,0
18.752,0
18.802,0
18.852,0
18.902,0
18.952,0
19.002,0
19.052,0
19.1,0
19.14,0
19.175,0
19.206,0
19.234,0
19.259,0
19.281,0
19.302,0
19.321,0
19.338,0
19.354,0
19.368,0
19.382,0
19.395,0
19.408,0
19.419,0
19.43,0
19.441,0
19.451,0
19.461,0
19.47,0
19.478,0
19.487,0
19.495,0
19.503,0
19.51,0
19.518,0
19.525,0
19.532,0
19.538,0
19.545,0
19.551,0
19.557,0
19.563,0
19.569,0
19.575,0
19.58,0
19.586,0
19.591,0
19.596,0
19.602,0
19.607,0
19.612,0
19.617,0
19.621,0
19.626,0
19.631,0
19.635,0
19.64,0
19.644,0
19.649,0
19.653,0
19.657,0
19.662,0
19.666,0
19.67,0
19.674,0
19.678,0
19.683,0
19.687,0
19.691,0
19.695,0
19.699,0
19.703,0
19.707,0
19.711,0
19.715,0
19.719,0
19.723,0
19.727,0
19.731,0
19.735,0
19.739,0
19.743,0
19.747,0
19.752,0
19.756,0
19.76,0
19.765,0
19.769,0
19.774,0
19.778,0
19.783,0
19.788,0
19.793,0
19.798,0
19.804,0
19.809,0
19.815,0
19.822,0
19.828,0
19.836,0
19.843,0
19.851,0
19.858,0
19.865,0
19.873,0
19.88,0
19.887,0
19.894,0
19.901,0
19.909,0
19.916,0
19.923,0
19.93,0
19.937,0
19.944,0
19.951,0
19.959,0
19.966,0
19.973,0
19.98,0
19.987,0
19.994,0
20.002,0
20.009,0
20.016,0
20.023,0
20.031,0
20.038,0
20.046,0
20.052,0
20.059,0
20.064,0
20.069,0
20.075,0
20.079,0
20.084,0
20.088,0
20.093,0
20.097,0
20.101,0
20.105,0
20.108,0
20.112,0
20.116,0
20.119,0
20.123,0
20.126,0
20.13,0
20.133,0
20.137,0
20.14,0
20.143,0
20.147,0
20.15,0
20.153,0
20.156,0
20.159,0
20.163,0
20.166,0
20.169,0
20.172,0
20.175,0
20.178,0
20.181,0
20.185,0
20.188,0
20.191,0
20.194,0
20.197,0
20.2,0
20.203,0
20.206,0
20.209,0
20.212,0
20.216,0
20.219,0
20.222,0
20.225,0
20.228,0
20.231,0
20.234,0
20.238,0
20.241,0
20.244,0
20.247,0
20.25,0
20.254,0
20.257,0
20.26,0
20.263,0
20.267,0
20.27,0
20.273,0
20.276,0
20.28,0
20.283,0
20.286,0
20.29,0
20.293,0
20.297,0
20.3,0
20.303,0
20.307,0
20.31,0
20.314,0
20.317,0
20.321,0
20.324,0
20.328,0
20.331,0
20.335,0
20.338,0
20.342,0
20.345,0
20.349,0
20.352,0
20.356,0
20.359,0
20.363,0
20.366,0
20.37,0
20.373,0
20.377,0
20.381,0
20.384,0
20.388,0
20.391,0
20.395,0
20.398,0
20.402,0
20.405,0
20.409,0
20.412,0
20.416,0
20.419,0
20.423,0
20.426,0
20.43,0
20.433,0
20.437,0
20.44,0
20.444,0
20.447,0
20.45,0
20.454,0
20.457,0
20.46,0
20.464,0
20.467,0
20.47,0
20.474,0
20.477,0
20.48,0
20.483,0
20.486,0
20.49,0
20.493,0
20.496,0
20.499,0
20.502,0
20.505,0
20.508,0
20.511,0
20.514,0
20.517,0
20.52,0
20.523,0
20.526,0
20.529,0
20.532,0
20.535,0
20.538,0
20.541,0
20.544,0
20.547,0
20.549,0
20.552,0
20.555,0
20.558,0
20.561,0
20.563,0
20.566,0
20.569,0
20.572,0
20.574,0
20.577,0
20.58,0
20.582,0
20.585,0
20.588,0
20.59,0
20.593,0
20.596,0
20.598,0
20.601,0
20.604,0
20.606,0
20.609,0
20.612,0
20.614,0
20.617,0
20.62,0
20.622,0
20.625,0
20.628,0
20.63,0
20.633,0
20.636,0
20.638,0
20.641,0
20.644,0
20.647,0
20.649,0
20.652,0
20.655,0
20.658,0
20.661,0
20.664,0
20.667,0
20.67,0
20.673,0
20.676,0
20.679,0
20.682,0
20.685,0
20.689,0
20.692,0
20.696,0
20.699,0
20.703,0
20.707,0
20.711,0
20.715,0
20.72,0
20.724,0
20.729,0
20.735,0
20.74,0
20.747,0
20.754,0
20.76,0
20.767,0
20.774,0
20.78,0
20.787,0
20.794,0
20.8,0
20.807,0
20.813,0
20.82,0
20.826,0
20.833,0
20.839,0
20.846,0
20.853,0
20.859,0
20.866,0
20.872,0
20.879,0
20.885,0
20.892,0
20.899,0
20.906,0
20.912,0
20.918,0
20.923,0
20.928,0
20.932,0
20.937,0
20.941,0
20.944,0
20.948,0
20.951,0
20.955,0
20.958,0
20.961,0
20.964,0
20.967,0
20.97,0
20.973,0
20.976,0
20.979,0
20.981,0
20.984,0
20.987,0
20.989,0
20.992,0
20.994,0
20.997,0
20.999,0
21.002,0
21.004,0
21.007,0
21.009,0
21.012,0
21.014,0
21.017,0
21.019,0
21.022,0
